# t/t_ref = 34.9997 (step 830060), Re = 5000, Ma = 0.1, 32^2 Q2 elements
# x y u/U0 v/U0 psi/(U0 L) rho-rho0
0 0 0 0 0 0.000507792 
0.00730325 0 0 0 0 0.000509523 
0.0146065 0 0 0 0 0.000510167 
0.0228517 0 0 0 0 0.000510286 
0.031097 0 0 0 0 0.000511761 
0.0403673 0 0 0 0 0.000511897 
0.0496377 0 0 0 0 0.000513456 
0.0600123 0 0 0 0 0.000512459 
0.0703869 0 0 0 0 0.000514503 
0.0819372 0 0 0 0 0.000510897 
0.0934875 0 0 0 0 0.000514434 
0.106272 0 0 0 0 0.00050779 
0.119057 0 0 0 0 0.000513756 
0.133119 0 0 0 0 0.000505135 
0.14718 0 0 0 0 0.000513299 
0.162537 0 0 0 0 0.000503947 
0.177894 0 0 0 0 0.000513151 
0.194538 0 0 0 0 0.000502211 
0.211181 0 0 0 0 0.000512224 
0.22907 0 0 0 0 0.000497095 
0.246958 0 0 0 0 0.000508571 
0.266013 0 0 0 0 0.000485959 
0.285068 0 0 0 0 0.000499132 
0.305174 0 0 0 0 0.000463646 
0.32528 0 0 0 0 0.000476192 
0.346282 0 0 0 0 0.000427407 
0.367284 0 0 0 0 0.000433898 
0.388994 0 0 0 0 0.000381098 
0.410703 0 0 0 0 0.000381372 
0.432902 0 0 0 0 0.000348414 
0.455101 0 0 0 0 0.000361123 
0.477551 0 0 0 0 0.000370886 
0.5 0 0 0 0 0.00040792 
0.522449 0 0 0 0 0.000461645 
0.544899 0 0 0 0 0.000511067 
0.567098 0 0 0 0 0.000588188 
0.589297 0 0 0 0 0.000613485 
0.611006 0 0 0 0 0.000675149 
0.632716 0 0 0 0 0.000636064 
0.653718 0 0 0 0 0.000651981 
0.67472 0 0 0 0 0.000555182 
0.694826 0 0 0 0 0.000535905 
0.714932 0 0 0 0 0.00043859 
0.733987 0 0 0 0 0.000415635 
0.753042 0 0 0 0 0.000358067 
0.77093 0 0 0 0 0.000351727 
0.788819 0 0 0 0 0.000335963 
0.805462 0 0 0 0 0.000340938 
0.822106 0 0 0 0 0.000345977 
0.837463 0 0 0 0 0.000353379 
0.85282 0 0 0 0 0.000359986 
0.866881 0 0 0 0 0.000367146 
0.880943 0 0 0 0 0.00036965 
0.893728 0 0 0 0 0.000375985 
0.906513 0 0 0 0 0.000375718 
0.918063 0 0 0 0 0.000380804 
0.929613 0 0 0 0 0.000379484 
0.939988 0 0 0 0 0.00038345 
0.950362 0 0 0 0 0.00038187 
0.959633 0 0 0 0 0.000385037 
0.968903 0 0 0 0 0.00038331 
0.977148 0 0 0 0 0.000385926 
0.985394 0 0 0 0 0.000384064 
0.992697 0 0 0 0 0.000385837 
1 0 0 0 0 0.000385688 

0 0.00730325 0 0 0 0.000507608 
0.00730325 0.00730325 3.16336e-05 -3.26161e-05 -1.15246e-07 0.000506349 
0.0146065 0.00730325 0.000125905 -6.3439e-05 -4.59741e-07 0.000507218 
0.0228517 0.00730325 0.00032113 -0.000114182 -1.19221e-06 0.000506056 
0.031097 0.00730325 0.000625852 -0.000155447 -2.30578e-06 0.000506822 
0.0403673 0.00730325 0.00107106 -0.000207365 -4.01504e-06 0.000505376 
0.0496377 0.00730325 0.00163221 -0.000221943 -6.02429e-06 0.000506606 
0.0600123 0.00730325 0.0022472 -0.000239396 -8.46511e-06 0.000504477 
0.0703869 0.00730325 0.00293094 -0.000214236 -1.08293e-05 0.00050705 
0.0819372 0.00730325 0.0034952 -0.000187183 -1.31913e-05 0.000503596 
0.0934875 0.00730325 0.00407087 -0.000141629 -1.50643e-05 0.000508134 
0.106272 0.00730325 0.00439081 -9.32428e-05 -1.65799e-05 0.000502735 
0.119057 0.00730325 0.00472098 -6.70645e-05 -1.75375e-05 0.000509178 
0.133119 0.00730325 0.00484101 -4.19103e-05 -1.8303e-05 0.000501623 
0.14718 0.00730325 0.00505406 -5.14618e-05 -1.88975e-05 0.000509402 
0.162537 0.00730325 0.00522432 -6.80856e-05 -1.98784e-05 0.000499912 
0.177894 0.00730325 0.00557401 -7.5563e-05 -2.09807e-05 0.000508845 
0.194538 0.00730325 0.00583581 -8.96632e-05 -2.25543e-05 0.000497301 
0.211181 0.00730325 0.00624943 -5.29951e-05 -2.37845e-05 0.000508075 
0.22907 0.00730325 0.00620141 -1.06187e-05 -2.47322e-05 0.000493422 
